sample_id,sigma0,ramp,omega,cyc_frac,Y0,a_crit,A_rate,D_c,m_sub,noise_sigma,seed,a0,h,tf,t_fp,a_fp,finite
3794,0.5859282616880802,0.0,0.0,0.0,0.9441308632216916,2.0,1.5415827511313163,0.12085547079225784,0.5,0.2,1111,1e-06,0.2,6.5,1.9999999999999998,0.05654666982963451,1
3795,0.8039779450926208,0.0,0.0,0.0,1.1255492530425455,2.0,1.536762015862593,0.11853819665962398,0.5,0.2,1111,1e-06,0.2,6.5,5.200000000000002,0.061873145766402224,1
3796,0.6749584269383029,0.0,0.0,0.0,0.9085013643375888,2.0,1.3167299810421575,0.11695684279861523,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.05757790889940296,1
3797,0.6114040285219694,0.0,0.0,0.0,0.9190409614058239,2.0,1.5764950808076699,0.11617897290214957,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.07234709066487814,1
3798,0.7688332661589659,0.0,0.0,0.0,1.182256908691489,2.0,1.4366324417108702,0.12390892381593573,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.09626979927455573,1
3799,0.5401236649299095,0.0,0.0,0.0,0.8464900943131708,2.0,1.5348451392613713,0.11825843231922899,0.5,0.2,1111,1e-06,0.2,6.5,1.7999999999999998,0.09340701830806103,1
3800,0.7384055109200295,0.0,0.0,0.0,0.9830470732951135,2.0,1.7894044277440213,0.11487235680947465,0.5,0.2,1111,1e-06,0.2,6.5,5.000000000000002,0.08990616696186104,1
3801,0.7860492106863365,0.0,0.0,0.0,0.9570944550315924,2.0,1.3008720957313922,0.11835842856096139,0.5,0.2,1111,1e-06,0.2,6.5,2.8000000000000003,0.05569957402340626,1
3802,0.6365041158768646,0.0,0.0,0.0,0.9599050128522625,2.0,1.51296644484535,0.12020105796973415,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.11764910682303832,1
3803,0.7414478469402175,0.0,0.0,0.0,1.063164108831644,2.0,1.2181035910286957,0.1168646840074234,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.04635852772987304,1
3804,0.7138779224137395,0.0,0.0,0.0,0.8919803076502975,2.0,1.3721578090754114,0.1247349312319647,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.08378347439054672,1
3805,0.6878509704507688,0.0,0.0,0.0,0.869303846119158,2.0,1.417215074827301,0.11244601533638326,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.07824583003919093,1
3806,0.8954733024011801,0.0,0.0,0.0,0.8830132310240276,2.0,1.5928452015928483,0.12827146733589886,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.12323380346081304,1
3807,0.6042943724011298,0.0,0.0,0.0,1.1720388887796078,2.0,1.482697671048377,0.12628738350627838,0.5,0.2,1111,1e-06,0.2,6.5,1.7999999999999998,0.07566633425353371,1
3808,0.6527512535093708,0.0,0.0,0.0,0.9280703853315204,2.0,1.7838301118386874,0.1142523771746983,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.09114521368181347,1
3809,0.7685655619703042,0.0,0.0,0.0,0.9713335392402753,2.0,1.5293884082728493,0.12156555048470363,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.07537068436389385,1
3810,0.8050271881309004,0.0,0.0,0.0,0.806175032678297,2.0,1.7013443142145117,0.1241185750591964,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.14482067292063702,1
3811,0.5305796265561247,0.0,0.0,0.0,0.9768074267024858,2.0,1.2461634326034112,0.12656597536032083,0.5,0.2,1111,1e-06,0.2,6.5,1.7999999999999998,0.07398307346901808,1
3812,0.8523628353952011,0.0,0.0,0.0,1.1635335814152972,2.0,1.5991363966590988,0.12248489728447012,0.5,0.2,1111,1e-06,0.2,6.5,4.000000000000001,0.16854894343327773,1
3813,0.6959155021870196,0.0,0.0,0.0,0.9093050277042826,2.0,1.330423918594552,0.1262509057501362,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
3814,0.6115593854573839,0.0,0.0,0.0,1.0396459572393357,2.0,1.6056773256549937,0.12158398913870816,0.5,0.2,1111,1e-06,0.2,6.5,3.800000000000001,0.07470885344595514,1
3815,0.7218230398786603,0.0,0.0,0.0,0.979905770565475,2.0,1.2968721781202928,0.11666249149793981,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.10228022899459963,1
3816,0.8014115576049679,0.0,0.0,0.0,1.1405550020290873,2.0,1.5615585472243365,0.1169503055609775,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.1863692503940479,1
3817,0.8601395045358697,0.0,0.0,0.0,0.8426154347283323,2.0,1.4326696211461964,0.12305878498670028,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.08535266289167502,1
3818,0.8780245776194521,0.0,0.0,0.0,1.133322192191554,2.0,1.6510111983887474,0.12374405065172234,0.5,0.2,1111,1e-06,0.2,6.5,2.1999999999999997,0.1358787110486218,1
3819,0.6236263280537623,0.0,0.0,0.0,0.8798711272933103,2.0,1.3968452493246153,0.1147539286901588,0.5,0.2,1111,1e-06,0.2,6.5,1.9999999999999998,0.047917955335858145,1
3820,0.5685279411110592,0.0,0.0,0.0,1.044464710819395,2.0,1.560072100395675,0.11560728231564599,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
3821,0.7725453234231539,0.0,0.0,0.0,1.1392900711807639,2.0,1.3828216773119957,0.12473877776904073,0.5,0.2,1111,1e-06,0.2,6.5,2.6,0.07020977829500664,1
3822,0.8542423094971765,0.0,0.0,0.0,0.990284276017292,2.0,1.6293282551731454,0.12396461303365601,0.5,0.2,1111,1e-06,0.2,6.5,5.600000000000002,0.14869505427517266,1
3823,0.608136785112958,0.0,0.0,0.0,0.9068747106491946,2.0,1.4543078075630687,0.12266869092871342,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.05420037129029377,1
3824,0.5911374919155374,0.0,0.0,0.0,1.1176946567698733,2.0,1.5921924463303125,0.1184450172822539,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.09630734598303034,1
3825,0.6558990571416667,0.0,0.0,0.0,1.1819688524270004,2.0,1.461522390977049,0.11943042768912544,0.5,0.2,1111,1e-06,0.2,6.5,1.7999999999999998,0.10148037146727412,1
3826,0.5819787537738895,0.0,0.0,0.0,1.178876013441453,2.0,1.4732267322185617,0.11505175805782077,0.5,0.2,1111,1e-06,0.2,6.5,1.7999999999999998,0.0986604310349355,1
3827,0.5671633857036218,0.0,0.0,0.0,0.834203455212564,2.0,1.6635833597465335,0.12977318125693155,0.5,0.2,1111,1e-06,0.2,6.5,1.7999999999999998,0.10261440016075886,1
3828,0.8294526342217763,0.0,0.0,0.0,0.9829543136510733,2.0,1.9553613334798339,0.1080266574273813,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.12490342644343734,1
3829,0.8616822976201046,0.0,0.0,0.0,1.0066074641387113,2.0,1.7360729319595882,0.12691340647905971,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
3830,0.8132540783310547,0.0,0.0,0.0,0.9821828615230823,2.0,1.5185848125798695,0.12657667596272965,0.5,0.2,1111,1e-06,0.2,6.5,5.000000000000002,0.13147033603745129,1
3831,0.6120511603974589,0.0,0.0,0.0,1.169278460203526,2.0,1.6425210946090023,0.12009758862680964,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.12076548797635199,1
3832,0.5407575088199581,0.0,0.0,0.0,1.0435427009189318,2.0,1.3456980150005426,0.1257358264053512,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.0531427405981437,1
3833,0.5693280855491156,0.0,0.0,0.0,1.1888780996848431,2.0,1.4668593787130553,0.11949455132400948,0.5,0.2,1111,1e-06,0.2,6.5,2.6,0.08344124709795664,1
3834,0.8384825345451857,0.0,0.0,0.0,1.164178768139646,2.0,1.4218161554151136,0.12289368144341532,0.5,0.2,1111,1e-06,0.2,6.5,1.7999999999999998,0.07893343448984451,1
3835,0.8678031348266547,0.0,0.0,0.0,1.12156695186543,2.0,1.50823696587837,0.11412706764187093,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.13069460723598247,1
3836,0.7611447236307922,0.0,0.0,0.0,0.8550274433292179,2.0,1.5618189777166631,0.11574558539811591,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.024250931089437294,1
3837,0.7602170689147005,0.0,0.0,0.0,1.0801728776148871,2.0,1.2616710965400195,0.11147433321187826,0.5,0.2,1111,1e-06,0.2,6.5,4.800000000000002,0.04397537761806957,1
3838,0.5853238424779464,0.0,0.0,0.0,1.18722763556507,2.0,1.662106403262463,0.11849234878253435,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.12836668173792837,1
3839,0.5976054714728639,0.0,0.0,0.0,0.9681423765754664,2.0,1.4969300240600238,0.11061205178706951,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.08356479084647386,1
3840,0.7727210670836984,0.0,0.0,0.0,0.9199218810415661,2.0,1.4955594225421978,0.12215857512956656,0.5,0.2,1111,1e-06,0.2,6.5,2.8000000000000003,0.11272536204975163,1
3841,0.7542583468069302,0.0,0.0,0.0,1.0046159442556417,2.0,1.4092199409613242,0.1201930980536083,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.07199282535882122,1
3842,0.7864906652081667,0.0,0.0,0.0,0.9983985097598143,2.0,1.3328800492096637,0.11384900513106475,0.5,0.2,1111,1e-06,0.2,6.5,3.2000000000000006,0.06011095389313698,1
3843,0.517472730929995,0.0,0.0,0.0,0.8116967641527139,2.0,1.4693835498772148,0.1209304061396183,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.11095186275662629,1
3844,0.5411412020847427,0.0,0.0,0.0,1.1628443478081663,2.0,1.2824770947200286,0.11736465220990543,0.5,0.2,1111,1e-06,0.2,6.5,2.4,0.08176658037338604,1
3845,0.6805206180159409,0.0,0.0,0.0,0.8429124435609652,2.0,1.5098200823304613,0.12459656659225242,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.11499402640525541,1
3846,0.7497995855137127,0.0,0.0,0.0,1.0985412862746655,2.0,1.7398327248216074,0.12521082050854343,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.12966011271370967,1
3847,0.7968286273388261,0.0,0.0,0.0,1.0127164116661598,2.0,1.5749046636503627,0.11746614477181218,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.10852082410591828,1
3848,0.6905484881446453,0.0,0.0,0.0,0.9769415412187634,2.0,1.4793448822077622,0.1254583684209133,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.06770817077230006,1
3849,0.5759789809669894,0.0,0.0,0.0,0.9707056275366135,2.0,1.2873483884816532,0.1268953214613118,0.5,0.2,1111,1e-06,0.2,6.5,6.200000000000003,0.10499308430662987,1
3850,0.6591694442263886,0.0,0.0,0.0,1.0798003756014112,2.0,1.724060592161091,0.11129759862919353,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.09622151979375611,1
3851,0.6452143838001753,0.0,0.0,0.0,1.181266355932679,2.0,1.3425143091354095,0.11564758630977438,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.06124560431937076,1
3852,0.5246887215836813,0.0,0.0,0.0,0.8745917282068458,2.0,1.2498104414406472,0.12039383792338776,0.5,0.2,1111,1e-06,0.2,6.5,4.600000000000001,0.056110066072825086,1
3853,0.6435240384888127,0.0,0.0,0.0,1.0601724450778713,2.0,1.3468201102707678,0.11884245214024983,0.5,0.2,1111,1e-06,0.2,6.5,6.400000000000003,0.08411251394458821,1
3854,0.5550726163554884,0.0,0.0,0.0,1.0497645541846083,2.0,1.5080052283371337,0.12452880187548508,0.5,0.2,1111,1e-06,0.2,6.5,6.600000000000003,0.09216849608377771,1
3855,0.5064665153701545,0.0,0.0,0.0,0.9186255849017555,2.0,1.4144841177373615,0.12228692619814431,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.07192604993261792,1
3856,0.6198942365636393,0.0,0.0,0.0,1.0737160862021145,2.0,1.4910759340275221,0.12477629301980304,0.5,0.2,1111,1e-06,0.2,6.5,6.600000000000003,0.11619542696999574,1
3857,0.7442314686613969,0.0,0.0,0.0,0.8224189455760097,2.0,1.7518178714923869,0.12066937771598173,0.5,0.2,1111,1e-06,0.2,6.5,2.1999999999999997,0.09208871642896668,1
3858,0.6382620631406188,0.0,0.0,0.0,0.9947573242552494,2.0,1.4949800799802562,0.11310123501899025,0.5,0.2,1111,1e-06,0.2,6.5,1.9999999999999998,0.039218796861785185,1
3859,0.6609884116905761,0.0,0.0,0.0,1.1696619057632058,2.0,1.6918507692744371,0.11744543541267863,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.08206686135860382,1
3860,0.5718524225008846,0.0,0.0,0.0,0.9163260351561295,2.0,1.3675114820587455,0.11919613472923088,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.09824204086094689,1
3861,0.8947239716444799,0.0,0.0,0.0,1.0791995605318596,2.0,1.3153289241537915,0.1126895856936995,0.5,0.2,1111,1e-06,0.2,6.5,2.4,0.1215071051214055,1
3862,0.5467487861664666,0.0,0.0,0.0,0.8365693082680513,2.0,1.4533544931949716,0.1205386488698924,0.5,0.2,1111,1e-06,0.2,6.5,4.200000000000001,0.08100189065180893,1
3863,0.7493516968723255,0.0,0.0,0.0,0.989969600474204,2.0,1.7793570358693722,0.1160104021383873,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.15954610387765014,1
3864,0.6504464402686254,0.0,0.0,0.0,1.0977005550489043,2.0,1.4171083166545626,0.13014708854246257,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.053695631469277666,1
3865,0.5138176546492687,0.0,0.0,0.0,0.9901239804501488,2.0,1.5117345883621642,0.13127957231815218,0.5,0.2,1111,1e-06,0.2,6.5,4.800000000000002,0.04694896404346649,1
3866,0.8732299589888219,0.0,0.0,0.0,0.8087443747314691,2.0,1.2584546179558986,0.11459074054371643,0.5,0.2,1111,1e-06,0.2,6.5,6.000000000000003,0.09514764735547941,1
3867,0.8698384749161976,0.0,0.0,0.0,0.9228027900599686,2.0,1.4758297742044517,0.12077077607156006,0.5,0.2,1111,1e-06,0.2,6.5,2.1999999999999997,0.13048999671631548,1
3868,0.7210892344234225,0.0,0.0,0.0,0.8447373850947768,2.0,1.3556016990484028,0.12194431305256981,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
3869,0.7072263676675548,0.0,0.0,0.0,1.182407203482655,2.0,1.3682227537478693,0.1191613031250133,0.5,0.2,1111,1e-06,0.2,6.5,2.4,0.06174793624734965,1
3870,0.7730480263442867,0.0,0.0,0.0,0.872737598849651,2.0,1.2306055565761191,0.12004099875314736,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.04789625957402286,1
3871,0.5815112489116905,0.0,0.0,0.0,0.9947140692879164,2.0,1.3246147624749984,0.12235491537426721,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.029131175043095685,1
3872,0.754974383100691,0.0,0.0,0.0,0.9539261260310997,2.0,1.2381127227979867,0.11843643398330997,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.12873965934167073,1
3873,0.8972361241515731,0.0,0.0,0.0,1.1461212495171083,2.0,1.516418651426633,0.11444384068013995,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.11440525783096046,1
3874,0.5230480671089819,0.0,0.0,0.0,0.9210614036605506,2.0,1.3864200575583832,0.11392167671150077,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
3875,0.8095520683950528,0.0,0.0,0.0,0.9518776665659718,2.0,1.4928970809034736,0.11957154685677066,0.5,0.2,1111,1e-06,0.2,6.5,3.0000000000000004,0.034130231656173245,1
3876,0.8076741776570537,0.0,0.0,0.0,0.8023083106604995,2.0,1.2800128641407422,0.11419218251125557,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.024008535609238178,1
3877,0.6280539094869211,0.0,0.0,0.0,0.8227350732423506,2.0,1.3422309229497558,0.11920680161925219,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.043861913527872574,1
3878,0.6150344785053158,0.0,0.0,0.0,0.8371215364883297,2.0,1.2557841677920691,0.13104731332907416,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.05088270032928897,1
3879,0.5585656782392994,0.0,0.0,0.0,1.0678248516577633,2.0,1.7229210481727035,0.12428022434120609,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.08363852416102537,1
3880,0.6880869813901879,0.0,0.0,0.0,1.1821695248929363,2.0,1.6063181268923339,0.12830420966452669,0.5,0.2,1111,1e-06,0.2,6.5,2.1999999999999997,0.07490411990607583,1
3881,0.8203896480471614,0.0,0.0,0.0,1.1764720844538685,2.0,1.562172785463618,0.12749511409190872,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.11933343023199937,1
3882,0.7469740689249552,0.0,0.0,0.0,1.0988860637677873,2.0,1.5462326153650163,0.11562916436146198,0.5,0.2,1111,1e-06,0.2,6.5,3.800000000000001,0.11899962523034227,1
3883,0.5523047729600452,0.0,0.0,0.0,0.9164146179075262,2.0,1.478188759230973,0.11367466988868559,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.0301921048680072,1
3884,0.5316689414566109,0.0,0.0,0.0,1.1996685661716824,2.0,1.4557710310762748,0.11271890490254483,0.5,0.2,1111,1e-06,0.2,6.5,3.0000000000000004,0.1263040779957802,1
3885,0.6676963133248697,0.0,0.0,0.0,0.8755139802644956,2.0,1.4400558653781477,0.10286235184321371,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
3886,0.577520591079592,0.0,0.0,0.0,1.1127971031346886,2.0,1.2988228063916503,0.11966185004415941,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.05100472189685126,1
3887,0.8647422364433652,0.0,0.0,0.0,0.9484349782462018,2.0,1.2901917364794315,0.11974946942279661,0.5,0.2,1111,1e-06,0.2,6.5,2.4,0.0998703597602875,1
3888,0.7167630444507893,0.0,0.0,0.0,1.1605884934792794,2.0,1.3573004227060272,0.11716392998977304,0.5,0.2,1111,1e-06,0.2,6.5,3.2000000000000006,0.09910112926236499,1
3889,0.5374163637558778,0.0,0.0,0.0,0.9648821897475173,2.0,1.4559203609238567,0.11450641920726617,0.5,0.2,1111,1e-06,0.2,6.5,1.9999999999999998,0.037469291766806447,1
3890,0.6252989299468403,0.0,0.0,0.0,1.0499456146777075,2.0,1.3034285606873974,0.11842330208285362,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.05649329166948513,1
3891,0.691999859876655,0.0,0.0,0.0,1.078371177655597,2.0,1.5498158257458283,0.12825646226885418,0.5,0.2,1111,1e-06,0.2,6.5,3.0000000000000004,0.1291553390412182,1
3892,0.6442739837038527,0.0,0.0,0.0,1.0835035168932736,2.0,1.3839916825961616,0.12785760142390362,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.1151025393417335,1
3893,0.6880969809550455,0.0,0.0,0.0,1.1903956428581641,2.0,1.5357747479546562,0.12559851898642366,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.11356937017189957,1
3894,0.6441915941940639,0.0,0.0,0.0,1.0019097603777907,2.0,1.6800399918917623,0.12777030020185473,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.09568901639869484,1
3895,0.893613167462451,0.0,0.0,0.0,1.0927510347781442,2.0,1.4237387921995945,0.12242000606660597,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.08557588812466545,1
3896,0.7168395273787822,0.0,0.0,0.0,1.087656819060674,2.0,1.5000449747999984,0.12142845785367434,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.1215076340862328,1
3897,0.670475870700907,0.0,0.0,0.0,0.9578048982354551,2.0,1.594011817430745,0.10854402221694055,0.5,0.2,1111,1e-06,0.2,6.5,1.9999999999999998,0.12483917265078308,1
3898,0.644823482663965,0.0,0.0,0.0,0.9100093016562264,2.0,1.550806455236391,0.13086814838835326,0.5,0.2,1111,1e-06,0.2,6.5,3.400000000000001,0.05396146432852337,1
3899,0.6041065423046289,0.0,0.0,0.0,1.0128509298341637,2.0,1.4273828005053681,0.11915637747098352,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.06599666114843518,1
3900,0.6430116014024337,0.0,0.0,0.0,0.8961047461498174,2.0,1.4316704983762896,0.11694607395583498,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.053294620053758214,1
3901,0.78147601424793,0.0,0.0,0.0,1.172130662841042,2.0,1.4244218115789178,0.12430148958205009,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.0900754824872147,1
3902,0.8270567728702516,0.0,0.0,0.0,1.1759247781125457,2.0,1.3484739185247234,0.11349095284653131,0.5,0.2,1111,1e-06,0.2,6.5,5.000000000000002,0.09098687547662772,1
3903,0.8818183902902628,0.0,0.0,0.0,1.0673456232725385,2.0,1.3760283079576987,0.11781112362673742,0.5,0.2,1111,1e-06,0.2,6.5,2.1999999999999997,0.10267172362656567,1
3904,0.8375730995651633,0.0,0.0,0.0,1.0309959970824651,2.0,1.4715177344290884,0.12038770903944924,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.08710022881670279,1
3905,0.5483999821567069,0.0,0.0,0.0,0.8192649010552487,2.0,1.4389365084387302,0.11962887630564666,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.07666091238327505,1
3906,0.7730099217351898,0.0,0.0,0.0,1.19497305964363,2.0,1.390211951303434,0.12553211307415982,0.5,0.2,1111,1e-06,0.2,6.5,2.8000000000000003,0.04468010977168573,1
3907,0.5480477507994114,0.0,0.0,0.0,1.0100100145981927,2.0,1.751293391639463,0.11762135255225904,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.08007631498941326,1
3908,0.8879977173207373,0.0,0.0,0.0,1.116604863447791,2.0,1.3800759393988602,0.11946254101584809,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.10656023320035744,1
3909,0.7292914828534002,0.0,0.0,0.0,0.8779314663518059,2.0,1.479824356008827,0.11457607739788978,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.05058103322512186,1
3910,0.7388953919249195,0.0,0.0,0.0,1.1407825754288328,2.0,1.50348306108021,0.12200934934724254,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.08753052350670305,1
3911,0.8176504078301199,0.0,0.0,0.0,1.1133893696592372,2.0,1.580598699538225,0.1188373987439502,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.11259890991819513,1
3912,0.6566301836865088,0.0,0.0,0.0,0.8042743448183926,2.0,1.5265997411167709,0.12617197112760026,0.5,0.2,1111,1e-06,0.2,6.5,5.8000000000000025,0.08017537560248626,1
3913,0.730484055960771,0.0,0.0,0.0,1.1629672040068473,2.0,1.3895416634877993,0.1174834626199659,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.07943914885375107,1
3914,0.6326651967054943,0.0,0.0,0.0,1.1400597008297357,2.0,1.2977236179481475,0.1143230055225845,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.0659987512289458,1
3915,0.5921370632617718,0.0,0.0,0.0,0.8120312118898436,2.0,1.5396675008896255,0.12527672006207674,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.0999728633639614,1
3916,0.7496115616066681,0.0,0.0,0.0,0.829189353556209,2.0,1.3706657311217108,0.12019327943160249,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
3917,0.7442984650223967,0.0,0.0,0.0,0.9937917832434642,2.0,1.4776437794030604,0.1345216194730231,0.5,0.2,1111,1e-06,0.2,6.5,3.0000000000000004,0.1003380801832817,1
3918,0.8476439261344813,0.0,0.0,0.0,0.8432876306983531,2.0,1.8537635877890495,0.1168385708946066,0.5,0.2,1111,1e-06,0.2,6.5,3.0000000000000004,0.1659890703720124,1
3919,0.5092085701228979,0.0,0.0,0.0,0.9624863913607412,2.0,1.30770411919231,0.11089265169827185,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.06500985731212255,1
3920,0.5843090235069819,0.0,0.0,0.0,0.8345581281757989,2.0,1.5021469015352904,0.10253861349771654,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.028329304492716367,1
3921,0.8169174673008989,0.0,0.0,0.0,0.9434214390369694,2.0,1.2925222409359716,0.12090747023174929,0.5,0.2,1111,1e-06,0.2,6.5,3.400000000000001,0.05112331795348919,1
3922,0.6623811126936863,0.0,0.0,0.0,1.059960424522118,2.0,1.5519949443856895,0.1157591935699135,0.5,0.2,1111,1e-06,0.2,6.5,1.9999999999999998,0.09680749253115827,1
3923,0.5372035362747539,0.0,0.0,0.0,0.9566429641279665,2.0,1.3442415347664518,0.11009937264432486,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.031364060266366595,1
3924,0.5068466562571704,0.0,0.0,0.0,1.0571286385907828,2.0,1.6892343732796165,0.12078255514453752,0.5,0.2,1111,1e-06,0.2,6.5,3.2000000000000006,0.05708013534520846,1
3925,0.8477477777066913,0.0,0.0,0.0,0.9534787248206309,2.0,1.6488198552434334,0.1154303863252955,0.5,0.2,1111,1e-06,0.2,6.5,2.1999999999999997,0.1260542242880652,1
3926,0.836774299186601,0.0,0.0,0.0,0.9575261643591648,2.0,1.8912071970077817,0.1239340957938481,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.17301277691414932,1
3927,0.5599940310361291,0.0,0.0,0.0,1.0790314436253916,2.0,1.405425253922161,0.11972393014491606,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.09933907207496659,1
3928,0.8408624493805119,0.0,0.0,0.0,0.8217408354615982,2.0,1.4724172003569083,0.11844927350345838,0.5,0.2,1111,1e-06,0.2,6.5,2.1999999999999997,0.09885105689384702,1
3929,0.8774404025067946,0.0,0.0,0.0,1.1865328152963666,2.0,1.3679374669859867,0.1177568224531209,0.5,0.2,1111,1e-06,0.2,6.5,4.200000000000001,0.09549894547616486,1
3930,0.7448977047637457,0.0,0.0,0.0,0.8192419053088762,2.0,1.4895346439226365,0.11235268820934138,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.13434016699954504,1
3931,0.6537825692431087,0.0,0.0,0.0,1.0821764715460127,2.0,1.44817777468767,0.11838649809295078,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.14741030914995382,1
3932,0.7868342964133233,0.0,0.0,0.0,0.8890249077786382,2.0,1.3999784479731752,0.12125175846653244,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.10510456721553454,1
3933,0.774834298027119,0.0,0.0,0.0,0.8792639731718629,2.0,1.379381402818155,0.10593366442731833,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.052512316229314085,1
3934,0.6596945587412631,0.0,0.0,0.0,0.9704919858955665,2.0,1.5287957958315803,0.11701366545748253,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.10522008993938646,1
3935,0.5358436477541864,0.0,0.0,0.0,1.084865138426701,2.0,1.2019495069997068,0.12076398557489829,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.04319982206211361,1
3936,0.8460511845041602,0.0,0.0,0.0,1.1608836579395565,2.0,1.6249547918639107,0.12383188471748095,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.0790821276980672,1
3937,0.5087748590683465,0.0,0.0,0.0,1.1083193588523805,2.0,1.5932546073605567,0.11737269006935905,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.04993794940222465,1
3938,0.8704444239306051,0.0,0.0,0.0,1.138182031160306,2.0,1.3057490390704873,0.12255639812187895,0.5,0.2,1111,1e-06,0.2,6.5,2.6,0.05385519409191576,1
